Date,Open,High,Low,Close,Adj Close,Volume
25-11-2010,505.024994,520.950012,503.549988,510.899994,417.326843,5855006
26-11-2010,512.5,527,512.5,523.625,427.721161,3617826
29-11-2010,527.5,539.25,525.125,535.650024,437.543823,4518892
30-11-2010,530.25,543.025024,526.549988,538,439.463348,4808408
01-12-2010,532,546.599976,532,540.950012,441.873169,3776032
02-12-2010,545.5,549.599976,537.525024,547.900024,447.550262,4095716
03-12-2010,546.525024,556.5,545.575012,548.674988,448.183258,2030112
06-12-2010,550,555,547.650024,550.849976,449.9599,1930954
07-12-2010,550,550,541.049988,543.75,444.160217,2158324
08-12-2010,545.474976,546.474976,535.625,539.575012,440.749939,1984132
09-12-2010,541.849976,548.650024,534.049988,536.299988,438.074829,2579902
10-12-2010,533.5,541.924988,528.5,537.450012,439.014191,2245624
13-12-2010,535.5,540.349976,524.200012,538.049988,439.504333,2115066
14-12-2010,536.599976,544.799988,532.075012,540.474976,441.485107,2615340
15-12-2010,542.549988,554.200012,540.75,551.825012,450.756348,2572034
16-12-2010,554.5,572,552.075012,570.349976,465.888458,4515704
20-12-2010,567.400024,588.5,557.424988,583.349976,476.507416,4514046
21-12-2010,584.5,586.125,577,580.400024,474.097839,2810642
22-12-2010,583.5,584.5,568.875,574.875,469.584564,3186836
23-12-2010,575,579.775024,566.049988,570,465.602539,2850924
24-12-2010,567,574.400024,562.875,570.549988,466.051636,1624640
27-12-2010,572.5,579.724976,569.099976,570.599976,466.09256,1664936
28-12-2010,570.599976,575.450012,570.025024,573.174988,468.195953,1012876
29-12-2010,574.5,581,573.525024,578.474976,472.525482,1042370
30-12-2010,576.25,587.400024,576.25,585.099976,477.937012,3845552
31-12-2010,586.25,590,580.900024,582.825012,476.078613,1532980
03-01-2011,583.5,588.474976,577.275024,579.025024,472.974518,1405042
04-01-2011,581.950012,583.075012,569.049988,572.375,467.54245,2502868
05-01-2011,572.625,582.950012,570.875,579.474976,473.342102,3069674
06-01-2011,584,591,576.549988,585.849976,478.549622,2846720
07-01-2011,588,593.424988,569.075012,571.325012,466.684814,2532724
10-01-2011,573.75,574.5,560.5,565.450012,461.885864,3952426
11-01-2011,561.5,567.775024,543.900024,549.25,448.652863,3768730
12-01-2011,554.950012,575.799988,554,567.974976,463.948242,3160874
13-01-2011,564.474976,577.974976,558.099976,562.125,459.169861,5589198
14-01-2011,564.950012,575,560,560.075012,457.495361,3151692
17-01-2011,560.599976,573.275024,560,568.700012,464.540619,3000212
18-01-2011,587,604.450012,582.174988,601.275024,491.149475,8481370
19-01-2011,601.724976,604.5,592.5,596.5,487.248993,2952040
20-01-2011,590,609.375,590,606.099976,495.090546,4545208
21-01-2011,605,610,602,605.825012,494.866028,2597404
24-01-2011,600,610,599.125,604.599976,493.865295,2016678
25-01-2011,607.400024,609.650024,590,594.275024,485.431458,2467094
27-01-2011,593.775024,604.974976,590.799988,599.700012,490.688416,4714118
28-01-2011,597.5,601.799988,582.625,590.674988,483.304016,3014578
31-01-2011,584.5,584.5,564.275024,579.75,474.364929,5940816
01-02-2011,582.5,582.5,566.5,575.075012,470.539734,4212708
02-02-2011,585,599.450012,581.174988,591.224976,483.753998,3937618
03-02-2011,592.349976,597.849976,585.325012,591.849976,484.265472,1883412
04-02-2011,588,591.549988,570.125,574.400024,469.987366,3457600
07-02-2011,586.75,586.75,563.25,565.575012,462.766632,2578382
08-02-2011,566,574.950012,559.25,562.549988,460.291534,5288638
09-02-2011,561.25,564.799988,541.849976,549.150024,449.327332,6012732
10-02-2011,550,557.25,536,545.375,446.238556,4551822
11-02-2011,542.049988,552.099976,527.950012,544.799988,445.768036,2945056
14-02-2011,545.5,560,543.5,556.150024,455.054993,2462548
15-02-2011,559.5,559.5,538.275024,548.849976,449.081909,3625426
16-02-2011,552.5,554.849976,540.5,548.25,448.591003,2464592
17-02-2011,552.5,557.224976,546.200012,554.599976,453.786621,1477760
18-02-2011,555.125,566.200012,541.049988,544.849976,445.809052,4076928
21-02-2011,545,574,529.099976,569.299988,465.814514,5657800
22-02-2011,561.325012,573.849976,560,569.375,465.876068,3305400
23-02-2011,564.075012,572.474976,561.549988,562.775024,460.475739,1879344
24-02-2011,559.5,569.375,545.650024,555.900024,454.850433,5378830
25-02-2011,552.650024,558.5,544.125,555.025024,454.134399,3070474
28-02-2011,550.599976,574.125,550,555.125,454.216064,3229396
01-03-2011,556.5,566,548.799988,562.25,460.046051,3167804
03-03-2011,559.950012,577.5,553.5,575.099976,470.560333,3452600
04-03-2011,581.674988,581.674988,566.25,567.775024,464.566711,2061198
07-03-2011,562,562.5,547.224976,554.125,453.398041,4184588
08-03-2011,552.575012,564.400024,552.575012,558.849976,457.263977,3947902
09-03-2011,561.275024,569,559.25,563.349976,460.946198,2424486
10-03-2011,561,561,550,554.275024,453.52066,1871324
11-03-2011,550,551.200012,531.650024,538.525024,440.633667,5012882
14-03-2011,535.5,551,529.200012,548.775024,449.020538,3248618
15-03-2011,537.5,547.724976,532.825012,544.900024,445.849976,3411868
16-03-2011,546,561.724976,545.575012,557.424988,456.098022,2677874
17-03-2011,552.5,559.450012,546.325012,549,449.20459,2056102
18-03-2011,546.75,554.5,538.049988,541.375,442.965576,2211348
21-03-2011,545.75,545.75,533.25,535.400024,438.076691,2619090
22-03-2011,537.549988,540,531.5,534.75,437.544952,2657774
23-03-2011,535.5,535.5,528.625,532.174988,435.43811,4352248
24-03-2011,535.5,547.775024,535,546.700012,447.322723,3094834
25-03-2011,558.424988,564.25,551.875,559.825012,458.061798,4146434
28-03-2011,561.924988,563.349976,554,559.950012,458.164124,2248642
29-03-2011,560,575.950012,559.575012,569.349976,465.855377,3159588
30-03-2011,574,582,572.450012,575.974976,471.276184,2294770
31-03-2011,576,599,576,591.950012,484.347229,7394126
01-04-2011,592.5,599.375,586.275024,590.075012,482.813202,1799624
04-04-2011,592.5,608,592,606.599976,496.334167,2311616
05-04-2011,607.525024,621.974976,601.875,619.924988,507.236877,2891014
06-04-2011,619.5,623.474976,607.075012,610.924988,499.872955,2422352
07-04-2011,610,610,597.575012,599.599976,490.606659,2149016
08-04-2011,598.450012,607,592.375,598,489.297516,1983768
11-04-2011,590.075012,597.5,587.650024,589.200012,482.097229,2256232
13-04-2011,587.5,610.700012,587.150024,605.049988,495.066071,3757530
15-04-2011,608.450012,609.950012,590,595.700012,487.41571,7566770
18-04-2011,599,606.25,570.025024,572.299988,468.269135,7765454
19-04-2011,572.299988,584.700012,570,582.349976,476.492432,3120224
20-04-2011,589.900024,612,589.775024,609.349976,498.584198,5338548
21-04-2011,620.5,622.900024,585.424988,596.049988,487.701935,17333968
25-04-2011,598.5,602,586.325012,598.924988,490.054535,4191552
26-04-2011,600,601,590.174988,594.5,486.433807,3155246
27-04-2011,597.474976,597.474976,588.025024,590.299988,482.997253,1774478
28-04-2011,590.075012,591.75,577.799988,579.325012,474.017242,2846194
29-04-2011,586,586,575.125,582.825012,476.881073,1866696
02-05-2011,585,588.75,576.25,579.224976,473.935333,1543070
03-05-2011,581,581,565.5,569.224976,465.753021,2120156
04-05-2011,573,573,557.575012,568.525024,465.18042,2722934
05-05-2011,572.5,572.5,554.049988,557.5,456.159485,1885596
06-05-2011,560,576.75,559.875,574.474976,470.049042,2405348
09-05-2011,575,575.974976,562.25,567.775024,464.566711,1012232
10-05-2011,566.5,579.974976,564,569.950012,466.346527,1529158
11-05-2011,569.5,575.849976,563.049988,570.125,466.489563,1460670
12-05-2011,566.950012,566.950012,554.174988,555.875,454.829803,2540458
13-05-2011,556,571.150024,556,563.549988,461.10965,2365488
16-05-2011,560.5,573.700012,560,565.549988,462.746094,2227368
17-05-2011,561.025024,574.599976,561.025024,570.849976,467.082886,1391414
18-05-2011,571.125,580.75,571.125,577.525024,472.544525,2225180
19-05-2011,582.5,585,578,582.424988,476.55368,2050922
20-05-2011,586.875,591.700012,581.625,587.5,480.706268,2050600
23-05-2011,582,585.25,575,583.275024,477.249268,2017284
24-05-2011,581.325012,586.400024,569.575012,574.950012,470.4375,1681994
25-05-2011,574.549988,574.950012,560,564.299988,461.723297,1867470
26-05-2011,569.5,571.5,560,567.875,464.648682,2060218
27-05-2011,574.275024,574.950012,568.150024,572.275024,468.248657,1286704
30-05-2011,575.5,579.974976,571.150024,575.974976,471.276184,1140868
31-05-2011,577.5,588.849976,575.049988,578.575012,473.403503,2644154
01-06-2011,578.5,588.5,578.5,587.700012,480.869934,982386
02-06-2011,579.450012,586,578.325012,583.875,477.740326,1697654
03-06-2011,583,587.5,575,576.049988,471.337524,1367808
06-06-2011,570,584,570,582.174988,476.349182,1357074
07-06-2011,581.5,591.575012,579,589.650024,482.465454,1837442
08-06-2011,585.950012,592.5,581.75,590.700012,486.625763,2127670
09-06-2011,587.5,596.900024,587.5,593.174988,488.664581,2693966
10-06-2011,593.275024,598.75,592.549988,594.599976,489.838501,3774550
13-06-2011,594.599976,595.25,586.275024,587.650024,484.112976,3229400
14-06-2011,589,597.450012,589,595.525024,490.60025,2125782
15-06-2011,593,602.5,590.625,592.125,487.799591,2812382
16-06-2011,591.5,592.950012,574.125,575.575012,474.165527,2337520
17-06-2011,577.5,578.5,552,554.599976,456.885986,3788146
20-06-2011,557.5,559.5,529,534.650024,440.450897,5310408
21-06-2011,537.5,555.349976,531.599976,553.375,455.876984,3425946
22-06-2011,558,558.450012,540,541.75,446.299927,3570834
23-06-2011,540.900024,550.5,535.049988,548.5,451.860657,2428236
24-06-2011,550,570.375,549.5,568.875,468.645905,4151588
27-06-2011,561,577.349976,561,575.299988,473.938995,3125218
28-06-2011,580,581,567.825012,577,475.339325,2133332
29-06-2011,577.349976,589.450012,577.349976,584.924988,481.868225,2958704
30-06-2011,584.900024,596,583.5,592.099976,487.77887,5172916
01-07-2011,599,599,589.849976,595.950012,490.950806,1920840
04-07-2011,596.5,600,590,592.849976,488.396851,1603734
05-07-2011,594.900024,595.5,586.700012,589.724976,485.822571,2061136
06-07-2011,589.125,596.450012,585.849976,591.400024,487.202271,1490178
07-07-2011,591.549988,600,591.549988,597.950012,492.598328,2602634
08-07-2011,598,602.5,584.625,585.825012,482.609528,3412060
11-07-2011,585,588.900024,573.299988,578.325012,476.431061,1822504
12-07-2011,567.849976,574.400024,556.049988,572.674988,471.776276,4079404
13-07-2011,575,584,565.5,574.525024,473.300446,3952600
14-07-2011,575,579.299988,559.549988,561.849976,462.858673,6937844
15-07-2011,584,588.950012,570.549988,573.025024,472.064697,7279700
18-07-2011,574,576,561.150024,562.525024,463.414764,3125208
19-07-2011,560.799988,574.075012,560.125,570.025024,469.593201,2195292
20-07-2011,575,575.900024,562.5,566.224976,466.462769,2807746
21-07-2011,566,566.25,560.025024,561.275024,462.385071,1850624
22-07-2011,563.375,570.650024,563.25,566.700012,466.854248,2090442
25-07-2011,567.5,572,561.575012,569.950012,469.531616,4740714
26-07-2011,569.900024,575.974976,563.625,572.325012,471.488068,3968722
27-07-2011,574.474976,577.325012,569.075012,573.575012,472.517914,2024290
28-07-2011,570,572.450012,560.150024,564.775024,466.48822,4093814
29-07-2011,566.5,571,560.825012,568.5,469.565186,1719138
01-08-2011,571.200012,574.950012,562.549988,567.625,468.842224,1982346
02-08-2011,565.25,567,561.125,565.325012,466.942535,2025292
03-08-2011,560,562.849976,547.674988,555.174988,458.558777,3064246
04-08-2011,555.025024,559.75,545.549988,547.924988,452.570618,3049294
05-08-2011,536.575012,537,514,528.974976,436.918427,5269388
08-08-2011,505.600006,516.674988,498.299988,502.674988,415.195374,6549306
09-08-2011,482.5,492.600006,473.850006,482.399994,398.44873,8159270
10-08-2011,499.5,506,486.899994,492.024994,406.398804,5949080
11-08-2011,490,491.700012,481.5,489.174988,404.044739,2900464
12-08-2011,495.274994,495.950012,468.75,473.575012,391.159637,4169084
16-08-2011,483.5,489.174988,478.024994,486.799988,402.083099,2983568
17-08-2011,487.25,504.700012,485,499.950012,412.944611,4557892
18-08-2011,502.950012,504.649994,479,481.174988,397.437073,3619896
19-08-2011,471.5,473.475006,452.5,464.475006,383.643188,5443614
22-08-2011,464.5,465,451,459.024994,379.141663,3528922
23-08-2011,460.424988,494,460.174988,490.799988,405.386993,4874670
24-08-2011,489,489,477.5,481.299988,397.540222,3194790
25-08-2011,484.850006,486.5,469,475.200012,392.501862,4445488
26-08-2011,475.549988,484.75,470,474.225006,391.696533,3584910
29-08-2011,482.049988,512,482.049988,509.799988,421.080505,5590444
30-08-2011,515,525.150024,512.075012,521.200012,430.496429,5966682
02-09-2011,536.5,537.375,506,511.049988,422.112915,4413506
05-09-2011,507.899994,516.599976,499.225006,513.849976,424.425629,3789658
06-09-2011,509,521,502.5,516.950012,426.986176,4763292
07-09-2011,517.049988,525,512.5,515.5,425.788391,4432156
08-09-2011,516.5,527.474976,514.5,518.025024,427.874023,4892662
09-09-2011,520,525.799988,505.325012,508.024994,419.614227,5062650
12-09-2011,500,501.924988,489.325012,492.850006,407.08017,3297170
13-09-2011,498.899994,512,494.375,496.875,410.404694,3798204
14-09-2011,500.5,514.5,496.875,507.549988,419.221985,4745632
15-09-2011,514,522.900024,505,520.875,430.22818,3852238
16-09-2011,524,536.200012,510.649994,513.875,424.446259,4656504
19-09-2011,510.75,516.25,506.25,509.024994,420.440247,2240234
20-09-2011,511.049988,532,511.049988,528.974976,436.918427,3487986
21-09-2011,533.974976,533.974976,518.450012,521.75,430.950867,2740760
22-09-2011,511.5,517,493.100006,497.200012,410.673187,3141570
23-09-2011,494,507.5,491.125,495.149994,408.979889,4564232
26-09-2011,498,504,484.5,498.475006,411.726288,3388478
27-09-2011,506.899994,522.5,503,520.275024,429.732452,3964578
28-09-2011,524.25,532.349976,518.5,523.950012,432.767914,4425190
29-09-2011,521.625,534,517.849976,530.724976,438.363861,5380350
30-09-2011,524.950012,532,516.549988,518.650024,428.390198,2691018
03-10-2011,510,524.950012,507.649994,521.650024,430.868195,3949264
04-10-2011,519.200012,529.5,514.549988,522.974976,431.962463,4718224
05-10-2011,527.25,531.5,520.5,521.775024,430.971405,3415262
07-10-2011,537.549988,538.900024,518.75,524.275024,433.036407,5085808
10-10-2011,524,537,524,532.349976,439.705994,3854814
11-10-2011,537.5,539,517.25,520.424988,429.856415,4476374
12-10-2011,533,544.700012,531,539.525024,445.632507,5871662
13-10-2011,548.25,552.474976,540.049988,546.375,451.290405,5408918
14-10-2011,544.700012,570.375,544.450012,567.125,468.429352,6710132
17-10-2011,575.75,577,555.650024,560.125,462.647369,4358690
18-10-2011,531,532.125,510.25,516.775024,426.841644,12006778
19-10-2011,521.5,527.200012,517.599976,524.474976,433.201569,3827420
20-10-2011,518,523.5,515.150024,522.450012,431.528931,2245412
21-10-2011,527.450012,530,521.5,524.924988,433.573181,2461130
24-10-2011,530,546.150024,529.75,539.875,445.9216,3271720
25-10-2011,544.5,553.5,535.724976,549.325012,454.990967,4158746
28-10-2011,564.5,569.549988,555.5,560.75,464.454071,3259116
31-10-2011,560,566,556,557.900024,462.093536,1778740
01-11-2011,554,561.5,548.125,554.224976,459.04953,1458210
02-11-2011,550.625,560.924988,550,553.424988,458.387207,1550844
03-11-2011,548.900024,554.700012,543.5,552.5,457.620819,1891268
04-11-2011,560.5,562.5,543.599976,549.900024,455.467316,2716008
08-11-2011,548,557.400024,548,552.625,457.724548,1692104
09-11-2011,555,573,553.150024,561.474976,465.054626,3921980
11-11-2011,555,570.5,553.625,565.5,468.38858,3629590
14-11-2011,570,578,562.25,564.200012,467.311646,2329150
15-11-2011,562.525024,569.474976,560,562.200012,465.655151,1468478
16-11-2011,563,566.400024,552.599976,558.625,462.69397,1871602
17-11-2011,557.5,561.75,553.799988,557.575012,461.824463,1391988
18-11-2011,552.875,554.900024,538.150024,543.299988,450.000732,2789442
21-11-2011,542.5,544.150024,530.049988,533.599976,441.966431,2871704
22-11-2011,534.450012,547.5,528.5,540.924988,448.033539,3723582
23-11-2011,540.974976,540.974976,520.5,531.150024,439.937256,2355750
24-11-2011,531,548.200012,522.5,545.900024,452.154236,3766844
25-11-2011,542.5,543.950012,528.549988,531.950012,440.599854,2140604
28-11-2011,538.974976,548,537,544.25,450.787628,1504486
29-11-2011,546.5,552.950012,543.099976,546.650024,452.775452,2554696
30-11-2011,540.575012,561.474976,540.575012,557.775024,461.990112,3481698
01-12-2011,570,574.275024,563.099976,567.400024,469.962128,2481448
02-12-2011,567.424988,592.5,564.799988,589,487.852875,3968866
05-12-2011,586.25,591.950012,581.275024,590.474976,489.074493,1530476
07-12-2011,590,596.450012,586.799988,589.775024,488.494751,2637422
08-12-2011,585,594.5,583.575012,588.799988,487.687164,3326444
09-12-2011,580.5,591.400024,580.5,586.200012,485.533569,2763230
12-12-2011,588,595,577.549988,590.174988,488.82605,3172170
13-12-2011,587.5,598.450012,583.325012,589.349976,488.142761,3274558
14-12-2011,590.25,594.5,585,591.224976,489.695709,3346176
15-12-2011,589.849976,594.950012,577.299988,591.25,489.716614,3669372
16-12-2011,588.275024,591.275024,566.150024,573.150024,474.72464,3550896
19-12-2011,569.5,578.700012,557.200012,571.825012,473.627228,3667724
20-12-2011,572.674988,575.549988,564.125,566.674988,469.361511,1809396
21-12-2011,575,583,561.224976,579.349976,479.859924,3116976
22-12-2011,576,581.924988,567.125,575.849976,476.960876,2086268
23-12-2011,575.5,581,569.549988,578.575012,479.218109,1578590
26-12-2011,578.575012,595.099976,576.75,594.200012,492.159821,2229352
27-12-2011,592.700012,595,585,589.724976,488.453491,983902
28-12-2011,589.349976,591.775024,582.950012,584.599976,484.208344,1197910
29-12-2011,581.75,589.049988,579.75,582.849976,482.75882,1585728
30-12-2011,589,591.25,578.25,580.325012,480.667725,1545410
02-01-2012,580.5,592.974976,576.5,589.299988,488.101257,2248542
03-01-2012,591.625,604.950012,590,598.799988,495.96991,2708884
04-01-2012,602.450012,602.5,584.650024,586.5,485.782288,2386770
05-01-2012,586.400024,592.5,583.674988,586,485.367859,2547312
06-01-2012,583,594.174988,578.400024,584.700012,484.29126,2119728
07-01-2012,null,null,null,null,null,null
09-01-2012,585.5,589.849976,582.625,585.674988,485.098755,1509028
10-01-2012,587.5,592.75,579.25,582.700012,482.634705,3591790
11-01-2012,585.700012,587.5,566.575012,568.5,470.873352,5675380
12-01-2012,550.5,557.5,534.325012,544.75,451.20163,9528684
13-01-2012,548.575012,551.674988,536.5,542.875,449.648712,4019828
16-01-2012,542,557,539.450012,554.700012,459.443176,3047202
17-01-2012,559.950012,562.349976,547,551.974976,457.185944,3704218
18-01-2012,540,548.150024,522.650024,538.075012,445.673035,11665532
19-01-2012,543.5,544.450012,532.700012,537.775024,445.42453,4163292
20-01-2012,539.974976,545.474976,536.5,539.75,447.060272,2572694
23-01-2012,543,545.724976,537.075012,538.849976,446.314911,2130496
24-01-2012,544,547.5,539,544.349976,450.870483,2641310
25-01-2012,547.450012,554.974976,545.525024,549,455.978394,5845238
27-01-2012,552.5,560.275024,550.049988,554.375,460.442657,5209718
30-01-2012,551.25,559.474976,550.375,555.875,461.688416,2595558
31-01-2012,556.5,567.950012,556.5,566.200012,470.263977,3538120
01-02-2012,564.700012,567.5,554.125,564.349976,468.727356,2288804
02-02-2012,568,576.325012,565.150024,574,476.742401,3386140
03-02-2012,572.5,588,570.5,585.775024,486.5224,2777558
06-02-2012,591.849976,600.025024,586.674988,596.924988,495.78299,3427196
07-02-2012,604.849976,604.849976,595.950012,599,497.506409,3407656
08-02-2012,608.200012,613.424988,605.5,609.825012,506.497375,3627184
09-02-2012,605.549988,616,594,614.299988,510.214081,3038062
10-02-2012,614,619,606,616.700012,512.207397,2324302
13-02-2012,611.099976,618.974976,607,612.849976,509.009796,1631770
14-02-2012,612.5,614.775024,607.5,610,506.6427,1826646
15-02-2012,613.575012,624.400024,609.75,620.799988,515.612732,2167166
16-02-2012,619,621,609,612.674988,508.86438,1886660
17-02-2012,617.424988,627,610.5,614.375,510.276367,4096568
21-02-2012,611.775024,620,602.375,618.525024,513.723206,2489504
22-02-2012,617.5,633.424988,614.5,626.174988,520.076965,3141826
23-02-2012,624.525024,637.450012,622,629.900024,523.170959,4086880
24-02-2012,629.5,640.424988,628.625,635,527.406799,2346400
27-02-2012,639.5,639.974976,622.799988,626.025024,519.952515,1861370
28-02-2012,627.625,630.200012,609.549988,613.275024,509.36261,3973490
29-02-2012,620,620,606.125,610.974976,507.452454,3060216
01-03-2012,611.5,613.474976,605.025024,609.799988,506.476379,1568594
02-03-2012,613,613.5,603.5,608.625,505.500641,2309232
03-03-2012,null,null,null,null,null,null
05-03-2012,607,611.224976,600.5,603.650024,501.368713,1540878
06-03-2012,601.5,610.650024,594.5,601,499.167572,1717722
07-03-2012,597.5,603,593.275024,596.424988,495.367645,1945666
09-03-2012,613.5,613.5,601.474976,604.275024,501.887695,2225758
12-03-2012,607.950012,609.424988,591.599976,594.525024,493.789551,2240278
13-03-2012,595,607.474976,595,598.5,497.091156,2492464
14-03-2012,605.049988,607,575.5,577.275024,479.462616,8065314
15-03-2012,579.5,585.474976,572.5,581.849976,483.262299,4284236
16-03-2012,584.974976,590,579,584.775024,485.691681,2054724
19-03-2012,584.775024,584.775024,555.900024,561,465.945129,5132864
20-03-2012,564.5,572.5,560,567.424988,471.281494,3683204
21-03-2012,568.474976,589.900024,568.275024,587.875,488.266632,4553242
22-03-2012,587.349976,594.849976,580,583.875,484.944397,3421694
23-03-2012,587.5,595.950012,582.400024,592.325012,491.962494,3158436
26-03-2012,588.5,592.5,577,580.799988,482.390137,3053384
27-03-2012,586.5,589.825012,575.974976,587.375,487.851227,1588246
28-03-2012,587,587.325012,577.224976,582.549988,483.843903,2051096
29-03-2012,575.5,582,566.200012,570.599976,473.918488,2681214
30-03-2012,572.75,587.875,572.75,584.400024,485.38028,2543342
02-04-2012,585,599.5,585,597.125,495.94928,2326988
03-04-2012,600.099976,603.674988,587.650024,589,489.200897,2269154
04-04-2012,584.5,594.900024,583.5,589.224976,489.387756,2165054
09-04-2012,585,594,579.125,582.049988,483.428558,1576628
10-04-2012,583.150024,587.825012,576.125,578.099976,480.147583,1532992
11-04-2012,574.849976,577.5,567.599976,569.049988,472.631226,1781586
12-04-2012,570.125,574,564.549988,565.825012,469.952606,2114686
13-04-2012,545.674988,552.349976,530.625,534.174988,443.665375,8994680
16-04-2012,532.625,537.150024,526.650024,534.875,444.246704,5016110
17-04-2012,542.5,547.474976,536.900024,545.424988,453.009094,2473664
18-04-2012,550,557.349976,546.924988,548.775024,455.791626,2882264
19-04-2012,550.450012,553.400024,545.549988,551.474976,458.034058,1767416
20-04-2012,546.625,553.974976,538.700012,544.224976,452.012421,2450024
23-04-2012,546.974976,551.200012,523.825012,532.125,441.962616,2843868
24-04-2012,561,602.5,558.650024,597.099976,495.928345,18113782
25-04-2012,594.5,595,583.75,585.525024,486.314606,5417898
26-04-2012,585,600.950012,582.25,597.325012,496.115265,5476292
27-04-2012,595,606,595,602,499.99823,3711146
30-04-2012,602,625,602,623.299988,517.689026,4604822
02-05-2012,621.049988,637.200012,621.049988,633.625,526.264709,3981448
03-05-2012,631.349976,642.049988,629.275024,639.75,531.35199,3358922
04-05-2012,640,647.625,631.525024,638.400024,530.230591,3571718
07-05-2012,630,639.25,624.200012,636.625,528.756348,2627762
08-05-2012,612.5,617.349976,597.825012,600.349976,498.627808,9631578
09-05-2012,597.5,617.299988,597.049988,612.775024,508.94751,9271544
10-05-2012,612.775024,620.900024,612.5,616.275024,511.854431,2992620
11-05-2012,612,618.450012,610.599976,615.375,511.106934,2745190
14-05-2012,613.650024,617,610,612.974976,509.113647,2573752
15-05-2012,612,616.5,609.900024,613.150024,509.259064,1875510
16-05-2012,610,620.950012,603.375,611.700012,508.054657,4567936
17-05-2012,611,617.5,599.525024,611,507.473206,4137524
18-05-2012,602.400024,612.450012,601.325012,605.325012,502.759583,2656670
21-05-2012,605.5,612.5,602.025024,604.599976,502.157532,2227088
22-05-2012,610.5,620,606.5,612.025024,508.324524,2360916
23-05-2012,616.5,617.775024,607.049988,612.575012,508.781525,2162806
24-05-2012,612.5,614.474976,603.549988,610.724976,507.244751,1205674
25-05-2012,606.049988,612.5,604.549988,610.400024,506.974792,915046
28-05-2012,612,615,607.525024,612.349976,508.59433,790194
29-05-2012,614,624,609.200012,620.174988,515.093689,1575032
30-05-2012,615.625,628.5,615.625,620.275024,515.176758,1581514
31-05-2012,610.5,627.950012,610.5,622.674988,517.169983,4411602
01-06-2012,620,622.5,609.25,612.299988,508.552979,1479528
04-06-2012,605,608,598.099976,606.625,503.839447,1204430
05-06-2012,607,615.450012,607,613.25,509.34201,2063398
06-06-2012,615,631.875,614.549988,625.575012,519.578735,3291908
07-06-2012,623.5,624.950012,615.775024,620.099976,518.345581,2149728
08-06-2012,615.599976,621.299988,612.075012,615.450012,514.458679,2400244
11-06-2012,616.5,623.025024,613.549988,616.775024,515.566284,1545048
12-06-2012,610.549988,626.5,610.549988,624.049988,521.6474,1092142
13-06-2012,624.5,630,621.299988,625.200012,522.608704,1450858
14-06-2012,624.5,630.75,622.5,627,524.113403,1471124
15-06-2012,627.025024,640,624.5,636.224976,531.824646,1986040
18-06-2012,638,643.174988,625,628.575012,525.429993,1495388
19-06-2012,628.450012,639.625,627.549988,636.974976,532.451538,1769058
20-06-2012,637,637,621.650024,626.400024,523.612183,1753740
21-06-2012,622.525024,626,604.5,612.025024,511.595703,4155980
22-06-2012,607.125,619.950012,607.125,616.724976,515.524353,1919560
25-06-2012,618.5,619.25,605.5,608.375,508.544617,1588758
26-06-2012,608.75,618.5,608.525024,617.549988,516.214111,1109714
27-06-2012,618.125,629.400024,618.125,623.349976,521.062439,2305862
28-06-2012,623.474976,631.950012,618.125,629.424988,526.140564,1894228
29-06-2012,631.674988,643.5,631.450012,638.724976,533.914551,1990150
02-07-2012,639.5,639.5,628.224976,629.724976,526.391296,2111100
03-07-2012,632.5,634.900024,615.150024,619.700012,518.01123,2227292
04-07-2012,621.75,624.75,615.775024,623.924988,521.542847,1301806
05-07-2012,623.924988,623.924988,617.599976,620.299988,518.512756,1520876
06-07-2012,620,626.400024,613.5,623.875,521.501404,1929928
09-07-2012,622.5,632.275024,621.674988,629.700012,526.370422,1912768
10-07-2012,632.5,635.125,624.775024,630.849976,527.331543,2517598
11-07-2012,626.625,637.25,626.625,629.150024,525.910767,2034538
12-07-2012,612.5,625,609.650024,618,516.590332,7859080
13-07-2012,636.900024,642,621.5,624.700012,522.190796,7217154
16-07-2012,624.5,629.625,601.450012,603.674988,504.616058,3620626
17-07-2012,609,612,587.599976,592.950012,495.650787,6383816
18-07-2012,597.5,602.200012,589.25,597.650024,499.579681,2975286
19-07-2012,601.5,605,597.625,600.5,501.962036,1335352
20-07-2012,600.5,614,600.150024,611.525024,511.177734,3378226
23-07-2012,604,613.599976,600.5,607.125,508.747833,2903198
24-07-2012,604.049988,609.325012,598.549988,604.575012,506.610962,1648092
25-07-2012,602,608.5,598.450012,606.575012,508.286804,1666030
26-07-2012,606.5,610.5,595.099976,599.224976,502.127869,2945746
27-07-2012,607.5,615.099976,601.625,612.650024,513.377441,1842976
30-07-2012,617.450012,621.424988,607.275024,615.5,515.765747,2625712
31-07-2012,617.5,624.625,613.125,621.825012,521.065796,1979964
01-08-2012,619.049988,622.400024,611.049988,612.325012,513.105042,1295750
02-08-2012,614.974976,618.349976,611,616.400024,516.52002,951058
03-08-2012,614,620.125,609.049988,618.450012,518.237488,977736
06-08-2012,622.5,624,612.599976,614.450012,514.885803,1015540
07-08-2012,619.5,633.099976,617.325012,632.025024,529.612854,2099154
08-08-2012,632.5,633.325012,623.200012,624.599976,523.391052,1643000
09-08-2012,625.125,633.924988,625.125,629.075012,527.140991,1129474
10-08-2012,628,642.5,627.875,640.025024,536.316589,3082356
